vol_regime,trend_regime,session_regime,event_type,event_direction,horizon,n,hit_rate,expectancy,exp_brl,sharpe,max_dd,pf,p_binom,p_binom_fdr,fdr_significant
HIGH,RANGE,OPENING,EXHAUSTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,OPENING,NONE,NEUTRAL,3,4,0.75,0.7,7.0,0.2478,2.3,2.2174,0.3125,1.0,False
HIGH,RANGE,OPENING,NONE,NEUTRAL,5,4,0.5,1.3,13.0,0.4578,2.04,3.549,0.6875,1.0,False
HIGH,RANGE,OPENING,NONE,NEUTRAL,7,4,0.5,0.2725,2.72,0.1256,3.08,1.3539,0.6875,1.0,False
HIGH,RANGE,OPENING,NONE,NEUTRAL,10,4,0.5,1.2825,12.83,0.4247,0.79,6.3437,0.6875,1.0,False
HIGH,RANGE,OPENING,NONE,NEUTRAL,15,4,0.75,4.9925,49.93,0.6299,1.79,12.1564,0.3125,1.0,False
HIGH,RANGE,OPENING,NONE,NEUTRAL,20,4,0.75,5.705,57.05,0.7515,2.3,10.9217,0.3125,1.0,False
HIGH,RANGE,CORE,INITIATION,BULLISH,3,1,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BULLISH,5,1,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BULLISH,7,1,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BULLISH,10,1,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BULLISH,15,1,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BULLISH,20,1,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,CORE,INITIATION,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,CORE,ABSORPTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,CORE,EXHAUSTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,CORE,NONE,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BULLISH,3,1,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BULLISH,5,1,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BULLISH,7,1,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BULLISH,10,1,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BULLISH,15,1,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BULLISH,20,1,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,INITIATION,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,ABSORPTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,EXHAUSTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,CLOSING,NONE,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,INITIATION,BULLISH,3,10,0.6,-1.73,-17.3,-0.1557,35.27,0.6464,0.376953,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BULLISH,5,10,0.5,-0.831,-8.31,-0.1024,20.47,0.7675,0.623047,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BULLISH,7,10,0.5,-3.44,-34.4,-0.4154,34.56,0.2017,0.623047,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BULLISH,10,10,0.3,-2.699,-26.99,-0.4302,27.69,0.2511,0.945312,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BULLISH,15,10,0.4,-1.85,-18.5,-0.2198,34.14,0.5669,0.828125,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BULLISH,20,10,0.5,-2.854,-28.54,-0.3355,47.42,0.455,0.623047,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BEARISH,3,30,0.2,-2.6773,-26.77,-0.6574,78.02,0.185,0.999838,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BEARISH,5,30,0.2667,-1.8253,-18.25,-0.3686,67.28,0.3786,0.997389,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BEARISH,7,30,0.3667,-2.213,-22.13,-0.5032,68.73,0.2471,0.950631,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BEARISH,10,30,0.3667,-1.903,-19.03,-0.3911,60.02,0.3871,0.950631,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BEARISH,15,30,0.3,-2.4373,-24.37,-0.3876,84.54,0.3808,0.991938,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,BEARISH,20,30,0.3,-2.169,-21.69,-0.3245,79.37,0.4564,0.991938,1.0,False
HIGH,TREND_DOWN,OPENING,INITIATION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,INITIATION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,INITIATION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,INITIATION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,INITIATION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,INITIATION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,NEUTRAL,3,14,0.6429,2.8764,28.76,0.5034,2.52,9.5318,0.211975,1.0,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,NEUTRAL,5,14,0.6429,4.7107,47.11,0.6187,3.03,12.4497,0.211975,1.0,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,NEUTRAL,7,14,0.7143,4.6757,46.76,0.7351,3.03,14.0139,0.089783,0.852938,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,NEUTRAL,10,14,0.8571,5.2271,52.27,0.6895,1.77,30.0397,0.00647,0.148428,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,NEUTRAL,15,14,0.7857,5.9979,59.98,0.6468,1.79,16.7247,0.028687,0.41439,False
HIGH,TREND_DOWN,OPENING,ABSORPTION,NEUTRAL,20,14,0.7143,4.6707,46.71,0.531,2.01,12.6977,0.089783,0.852938,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BULLISH,3,2,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BULLISH,5,2,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BULLISH,7,2,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BULLISH,10,2,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BULLISH,15,2,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BULLISH,20,2,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BEARISH,3,10,0.4,-2.811,-28.11,-0.4161,24.79,0.3367,0.828125,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BEARISH,5,10,0.5,-1.462,-14.62,-0.155,23.59,0.6884,0.623047,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BEARISH,7,10,0.5,-1.255,-12.55,-0.106,23.08,0.7733,0.623047,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BEARISH,10,10,0.5,-0.918,-9.18,-0.0921,17.96,0.805,0.623047,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BEARISH,15,10,0.6,0.885,8.85,0.1098,11.28,1.2696,0.376953,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,BEARISH,20,10,0.6,0.835,8.35,0.0862,16.17,1.2235,0.376953,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,NEUTRAL,3,3,1.0,1.6467,16.47,1.2367,0.0,2470000000.0005,0.125,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,NEUTRAL,5,3,0.3333,1.4233,14.23,0.3764,0.23,3.8851,0.875,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,NEUTRAL,7,3,0.6667,2.13,21.3,0.8562,0.0,32.95,0.5,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,NEUTRAL,10,3,1.0,1.8167,18.17,2.0514,0.0,2724999999.9997,0.125,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,NEUTRAL,15,3,0.6667,3.7733,37.73,0.8222,1.29,9.7752,0.5,1.0,False
HIGH,TREND_DOWN,OPENING,EXHAUSTION,NEUTRAL,20,3,0.6667,4.98,49.8,0.9945,0.79,19.9114,0.5,1.0,False
HIGH,TREND_DOWN,OPENING,NONE,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_DOWN,OPENING,NONE,NEUTRAL,3,7,0.5714,1.1386,11.39,0.4378,3.27,3.4373,0.5,1.0,False
HIGH,TREND_DOWN,OPENING,NONE,NEUTRAL,5,7,0.4286,2.2857,22.86,0.3846,3.28,3.8674,0.773438,1.0,False
HIGH,TREND_DOWN,OPENING,NONE,NEUTRAL,7,7,0.2857,2.8771,28.77,0.3914,4.32,4.1918,0.9375,1.0,False
HIGH,TREND_DOWN,OPENING,NONE,NEUTRAL,10,7,1.0,4.5629,45.63,0.8532,0.0,15970000000.0,0.007812,0.148428,False
HIGH,TREND_DOWN,OPENING,NONE,NEUTRAL,15,7,1.0,6.6029,66.03,1.277,0.0,23109999999.9999,0.007812,0.148428,False
HIGH,TREND_DOWN,OPENING,NONE,NEUTRAL,20,7,1.0,6.6357,66.36,1.2887,0.0,23224999999.9992,0.007812,0.148428,False
HIGH,TREND_DOWN,CORE,INITIATION,BULLISH,3,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,BULLISH,5,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,BULLISH,7,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,BULLISH,10,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,BULLISH,15,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,BULLISH,20,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,BEARISH,3,5,0.8,0.844,8.44,0.3119,3.81,2.1076,0.1875,1.0,False
HIGH,TREND_DOWN,CORE,INITIATION,BEARISH,5,5,0.4,-1.08,-10.8,-0.2224,11.15,0.523,0.8125,1.0,False
HIGH,TREND_DOWN,CORE,INITIATION,BEARISH,7,5,0.2,-1.8,-18.0,-0.2141,14.94,0.5814,0.96875,1.0,False
HIGH,TREND_DOWN,CORE,INITIATION,BEARISH,10,5,0.4,-1.216,-12.16,-0.1405,20.55,0.7041,0.8125,1.0,False
HIGH,TREND_DOWN,CORE,INITIATION,BEARISH,15,5,0.6,-1.7,-17.0,-0.1698,22.73,0.626,0.5,1.0,False
HIGH,TREND_DOWN,CORE,INITIATION,BEARISH,20,5,0.6,-0.306,-3.06,-0.0418,13.67,0.8881,0.5,1.0,False
HIGH,TREND_DOWN,CORE,INITIATION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,INITIATION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,ABSORPTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BEARISH,3,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BEARISH,5,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BEARISH,7,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BEARISH,10,1,,,,,,,,,False
HIGH,TREND_DOWN,CORE,EXHAUSTION,BEARISH,15,1,,,,,,,,,False
