entry_time,exit_time,regime,pnl_points,pnl_reais,side
2026-03-05 11:03:00,2026-03-05 11:07:00,range,-4.029999999999745,-40.59999999999745,long
2026-03-05 11:22:00,2026-03-05 11:23:00,transition,-5.5600000000004,-55.900000000004,short
2026-03-05 11:27:00,2026-03-05 11:33:00,trend,-17.210000000000036,-172.40000000000038,long
2026-03-05 11:51:00,2026-03-05 11:54:00,range,-4.039999999999964,-40.69999999999963,long
2026-03-05 11:57:00,2026-03-05 12:14:00,trend,0.5200000000004366,4.900000000004366,short
2026-03-05 12:14:00,2026-03-05 12:33:00,trend,8.110000000000582,80.80000000000582,long
2026-03-05 12:42:00,2026-03-05 12:43:00,range,1.0300000000006548,10.000000000006548,long
2026-03-05 12:47:00,2026-03-05 12:48:00,range,-3.0299999999997453,-30.599999999997454,short
2026-03-05 12:49:00,2026-03-05 12:51:00,range,1.5299999999997453,14.999999999997453,short
2026-03-05 12:57:00,2026-03-05 13:00:00,trend,-2.0100000000002183,-20.400000000002183,long
2026-03-05 13:07:00,2026-03-05 13:33:00,trend,0.5200000000004366,4.900000000004366,long
2026-03-05 13:33:00,2026-03-05 13:54:00,trend,5.579999999999927,55.499999999999275,short
2026-03-05 13:58:00,2026-03-05 13:59:00,transition,2.0399999999999636,20.099999999999635,short
2026-03-05 14:00:00,2026-03-05 14:15:00,trend,8.1200000000008,80.900000000008,short
2026-03-05 14:29:00,2026-03-05 14:34:00,range,-8.599999999999454,-86.29999999999454,short
2026-03-05 14:37:00,2026-03-05 14:42:00,trend,8.11999999999989,80.89999999999891,long
2026-03-05 14:53:00,2026-03-05 14:54:00,range,1.5399999999999636,15.099999999999635,long
2026-03-05 14:56:00,2026-03-05 15:05:00,range,-4.039999999999964,-40.69999999999963,short
2026-03-05 15:13:00,2026-03-05 15:39:00,trend,3.5599999999994907,35.29999999999491,long
2026-03-05 15:44:00,2026-03-05 15:46:00,range,3.0600000000004,30.300000000004,long
2026-03-05 15:52:00,2026-03-05 15:53:00,range,-0.5,-5.3,short
2026-03-05 15:55:00,2026-03-05 15:56:00,transition,-1.5100000000002183,-15.400000000002183,short
2026-03-05 16:22:00,2026-03-05 16:26:00,range,1.5399999999999636,15.099999999999635,long
2026-03-05 16:33:00,2026-03-05 16:35:00,range,-7.5900000000001455,-76.20000000000145,short
2026-03-05 16:37:00,2026-03-05 16:42:00,trend,-5.059999999999491,-50.899999999994904,long
2026-03-05 16:56:00,2026-03-05 16:58:00,trend,-0.4900000000006912,-5.200000000006912,long
2026-03-05 17:09:00,2026-03-05 17:12:00,range,-2.5100000000002183,-25.400000000002183,long
2026-03-05 17:14:00,2026-03-05 17:49:00,trend,6.600000000000364,65.70000000000364,short
2026-03-05 17:49:00,2026-03-05 17:55:00,trend,-5.049999999999272,-50.79999999999272,long
2026-03-05 17:55:00,2026-03-05 18:06:00,trend,-5.549999999999272,-55.79999999999272,short
2026-03-05 18:16:00,2026-03-05 18:22:00,trend,-4.039999999999964,-40.69999999999963,long
2026-03-06 09:21:00,2026-03-06 09:26:00,trend,0.009999999999308784,-0.2000000000069122,short
2026-03-06 09:30:00,2026-03-06 09:32:00,range,-2.019999999999527,-20.49999999999527,long
2026-03-06 09:33:00,2026-03-06 09:34:00,range,-2.5200000000004366,-25.500000000004366,long
2026-03-06 09:42:00,2026-03-06 09:43:00,range,-0.4899999999997817,-5.199999999997817,long
2026-03-06 09:45:00,2026-03-06 09:46:00,range,0.009999999999308784,-0.2000000000069122,long
2026-03-06 09:53:00,2026-03-06 09:56:00,range,3.050000000000182,30.20000000000182,short
2026-03-06 10:03:00,2026-03-06 10:04:00,range,-2.5200000000004366,-25.500000000004366,long
2026-03-06 10:05:00,2026-03-06 10:06:00,transition,-6.569999999999709,-65.99999999999709,long
2026-03-06 10:09:00,2026-03-06 10:25:00,trend,-8.090000000000146,-81.20000000000145,short
2026-03-06 10:25:00,2026-03-06 10:29:00,trend,-2.0100000000002183,-20.400000000002183,long
2026-03-06 10:31:00,2026-03-06 10:34:00,trend,-5.5600000000004,-55.900000000004,long
2026-03-06 10:34:00,2026-03-06 10:43:00,trend,-7.5900000000001455,-76.20000000000145,short
2026-03-06 10:48:00,2026-03-06 10:51:00,range,-8.600000000000364,-86.30000000000364,short
2026-03-06 10:57:00,2026-03-06 11:21:00,trend,7.609999999999673,75.79999999999673,long
2026-03-06 11:21:00,2026-03-06 11:22:00,trend,1.5299999999997453,14.999999999997453,short
2026-03-06 11:22:00,2026-03-06 11:25:00,trend,0.010000000000218279,-0.19999999999781726,long
2026-03-06 11:25:00,2026-03-06 12:00:00,trend,20.779999999999745,207.49999999999744,short
2026-03-06 12:00:00,2026-03-06 12:02:00,trend,-4.550000000000182,-45.800000000001816,long
2026-03-06 12:04:00,2026-03-06 12:06:00,trend,1.5299999999997453,14.999999999997453,long
2026-03-06 12:13:00,2026-03-06 12:14:00,transition,0.5199999999995271,4.899999999995271,long
2026-03-06 12:25:00,2026-03-06 12:26:00,transition,1.0200000000004366,9.900000000004365,long
2026-03-06 12:32:00,2026-03-06 12:34:00,range,5.589999999999236,55.59999999999236,long
2026-03-06 12:50:00,2026-03-06 12:54:00,range,5.579999999999927,55.499999999999275,short
2026-03-06 12:57:00,2026-03-06 12:58:00,range,-1.0,-10.3,long
2026-03-06 13:03:00,2026-03-06 13:08:00,range,1.5399999999999636,15.099999999999635,long
2026-03-06 13:20:00,2026-03-06 13:26:00,trend,-4.039999999999964,-40.69999999999963,short
2026-03-06 13:29:00,2026-03-06 13:31:00,trend,-1.0,-10.3,short
2026-03-06 13:38:00,2026-03-06 13:39:00,range,-0.5,-5.3,long
2026-03-06 13:55:00,2026-03-06 13:58:00,range,0.5200000000004366,4.900000000004366,short
2026-03-06 14:00:00,2026-03-06 14:02:00,range,1.0300000000006548,10.000000000006548,short
2026-03-06 14:23:00,2026-03-06 14:24:00,range,1.0200000000004366,9.900000000004365,long
2026-03-06 14:27:00,2026-03-06 14:28:00,range,0.009999999999308784,-0.2000000000069122,short
2026-03-06 14:41:00,2026-03-06 14:45:00,range,0.020000000000436557,-0.09999999999563447,short
2026-03-06 15:10:00,2026-03-06 15:11:00,range,-1.5099999999993088,-15.399999999993089,long
2026-03-06 15:12:00,2026-03-06 15:13:00,range,-7.579999999999927,-76.09999999999927,long
2026-03-06 15:14:00,2026-03-06 15:17:00,range,-4.550000000000182,-45.800000000001816,long
2026-03-06 15:20:00,2026-03-06 15:52:00,trend,0.010000000000218279,-0.19999999999781726,short
2026-03-06 15:52:00,2026-03-06 16:00:00,trend,-1.5099999999993088,-15.399999999993089,long
2026-03-06 16:25:00,2026-03-06 16:26:00,range,-6.5700000000006185,-66.00000000000618,long
2026-03-06 16:27:00,2026-03-06 16:29:00,range,-2.5200000000004366,-25.500000000004366,long
2026-03-06 16:31:00,2026-03-06 16:39:00,trend,1.5300000000006548,15.000000000006548,short
2026-03-06 16:45:00,2026-03-06 17:16:00,trend,3.050000000000182,30.20000000000182,short
2026-03-06 17:16:00,2026-03-06 17:20:00,trend,2.550000000000182,25.20000000000182,long
2026-03-06 17:34:00,2026-03-06 17:44:00,trend,-8.089999999999236,-81.19999999999236,long
2026-03-06 17:48:00,2026-03-06 17:57:00,trend,-0.4900000000006912,-5.200000000006912,short
2026-03-06 18:00:00,2026-03-06 18:05:00,trend,-7.079999999999927,-71.09999999999927,short
2026-03-06 18:05:00,2026-03-06 18:07:00,trend,0.010000000000218279,-0.19999999999781726,long
2026-03-06 18:17:00,2026-03-09 09:14:00,trend,0.5199999999995271,4.899999999995271,long
2026-03-09 09:24:00,2026-03-09 09:25:00,range,-1.0,-10.3,long
2026-03-09 09:29:00,2026-03-09 09:33:00,range,2.550000000000182,25.20000000000182,long
2026-03-09 09:42:00,2026-03-09 09:43:00,range,1.0300000000006548,10.000000000006548,long
2026-03-09 09:59:00,2026-03-09 10:02:00,range,-7.579999999999927,-76.09999999999927,long
2026-03-09 10:04:00,2026-03-09 10:45:00,trend,7.610000000000582,75.80000000000582,short
2026-03-09 10:45:00,2026-03-09 10:52:00,trend,-3.0299999999997453,-30.599999999997454,long
2026-03-09 11:03:00,2026-03-09 11:06:00,range,6.0900000000001455,60.60000000000146,long
2026-03-09 11:08:00,2026-03-09 11:10:00,range,-0.5,-5.3,short
2026-03-09 11:11:00,2026-03-09 11:17:00,range,10.139999999999418,101.09999999999418,short
2026-03-09 11:23:00,2026-03-09 11:27:00,range,-1.5,-15.3,long
2026-03-09 11:30:00,2026-03-09 11:43:00,trend,-1.5,-15.3,short
2026-03-09 11:43:00,2026-03-09 11:44:00,trend,-1.5,-15.3,long
2026-03-09 11:44:00,2026-03-09 11:46:00,trend,-3.5299999999997453,-35.59999999999745,short
2026-03-09 11:53:00,2026-03-09 11:54:00,range,-3.0299999999997453,-30.599999999997454,long
2026-03-09 12:18:00,2026-03-09 12:20:00,range,2.0399999999999636,20.099999999999635,short
2026-03-09 12:35:00,2026-03-09 12:39:00,range,-2.5200000000004366,-25.500000000004366,short
2026-03-09 12:42:00,2026-03-09 12:56:00,trend,-5.559999999999491,-55.899999999994904,long
2026-03-09 13:05:00,2026-03-09 13:09:00,trend,-3.5399999999999636,-35.69999999999963,short
2026-03-09 13:21:00,2026-03-09 13:24:00,range,6.089999999999236,60.59999999999236,short
2026-03-09 14:03:00,2026-03-09 14:06:00,range,-0.5,-5.3,short
2026-03-09 14:21:00,2026-03-09 14:39:00,trend,-1.0,-10.3,long
2026-03-09 14:41:00,2026-03-09 14:47:00,trend,-6.0700000000006185,-61.00000000000618,long
2026-03-09 15:03:00,2026-03-09 15:04:00,range,-2.009999999999309,-20.39999999999309,long
2026-03-09 15:07:00,2026-03-09 15:55:00,trend,6.0900000000001455,60.60000000000146,short
2026-03-09 15:55:00,2026-03-09 16:06:00,trend,-5.050000000000182,-50.800000000001816,long
2026-03-09 16:06:00,2026-03-09 16:20:00,trend,16.219999999999345,161.89999999999344,short
2026-03-09 16:41:00,2026-03-09 16:57:00,trend,3.0600000000004,30.300000000004,short
2026-03-09 16:57:00,2026-03-09 17:01:00,trend,-3.019999999999527,-30.49999999999527,long
2026-03-09 17:01:00,2026-03-09 17:09:00,trend,-11.13000000000011,-111.60000000000109,short
2026-03-09 17:09:00,2026-03-09 17:20:00,trend,-8.090000000000146,-81.20000000000145,long
2026-03-09 17:20:00,2026-03-09 17:39:00,trend,3.050000000000182,30.20000000000182,short
2026-03-09 17:39:00,2026-03-09 17:42:00,trend,-0.5,-5.3,long
2026-03-09 18:26:00,2026-03-09 18:29:00,range,-1.5,-15.3,short
2026-03-10 09:28:00,2026-03-10 09:29:00,transition,-5.559999999999491,-55.899999999994904,short
2026-03-10 09:31:00,2026-03-10 09:40:00,trend,-10.11999999999989,-101.4999999999989,long
2026-03-10 09:54:00,2026-03-10 10:01:00,trend,-3.5399999999999636,-35.69999999999963,short
2026-03-10 10:07:00,2026-03-10 10:09:00,range,-1.0,-10.3,short
2026-03-10 10:14:00,2026-03-10 10:27:00,trend,-5.559999999999491,-55.899999999994904,long
2026-03-10 10:27:00,2026-03-10 10:29:00,trend,-2.009999999999309,-20.39999999999309,short
2026-03-10 10:49:00,2026-03-10 10:52:00,range,5.5900000000001455,55.60000000000146,long
2026-03-10 10:54:00,2026-03-10 10:56:00,range,-1.0,-10.3,long
2026-03-10 11:08:00,2026-03-10 11:13:00,range,2.0399999999999636,20.099999999999635,short
2026-03-10 11:18:00,2026-03-10 11:21:00,range,-6.0600000000004,-60.900000000004,long
2026-03-10 11:24:00,2026-03-10 12:03:00,trend,9.640000000000327,96.10000000000328,short
2026-03-10 12:03:00,2026-03-10 12:18:00,trend,-5.050000000000182,-50.800000000001816,long
2026-03-10 12:18:00,2026-03-10 12:35:00,trend,3.5599999999994907,35.29999999999491,short
2026-03-10 12:35:00,2026-03-10 12:37:00,trend,-1.5100000000002183,-15.400000000002183,long
2026-03-10 12:37:00,2026-03-10 12:54:00,trend,-1.5100000000002183,-15.400000000002183,short
2026-03-10 12:54:00,2026-03-10 12:56:00,trend,-1.5100000000002183,-15.400000000002183,long
2026-03-10 13:07:00,2026-03-10 13:09:00,range,2.5499999999992724,25.199999999992723,short
2026-03-10 13:13:00,2026-03-10 13:14:00,transition,-1.5099999999993088,-15.399999999993089,short
2026-03-10 13:24:00,2026-03-10 13:32:00,trend,-4.550000000000182,-45.800000000001816,long
2026-03-10 13:36:00,2026-03-10 13:48:00,trend,-6.069999999999709,-60.99999999999709,short
2026-03-10 13:58:00,2026-03-10 14:34:00,trend,2.550000000000182,25.20000000000182,short
2026-03-10 14:34:00,2026-03-10 14:55:00,trend,1.5300000000006548,15.000000000006548,long
2026-03-10 14:55:00,2026-03-10 14:56:00,transition,-2.019999999999527,-20.49999999999527,short
2026-03-10 15:04:00,2026-03-10 15:21:00,trend,10.649999999999636,106.19999999999636,long
2026-03-10 15:34:00,2026-03-10 15:35:00,transition,-7.5900000000001455,-76.20000000000145,short
2026-03-10 15:45:00,2026-03-10 15:47:00,range,3.0499999999992724,30.199999999992723,short
2026-03-10 16:29:00,2026-03-10 16:31:00,range,-2.519999999999527,-25.49999999999527,short
2026-03-10 16:32:00,2026-03-10 16:41:00,trend,-7.579999999999927,-76.09999999999927,long
2026-03-10 16:46:00,2026-03-10 16:47:00,transition,-1.0,-10.3,short
2026-03-10 17:07:00,2026-03-10 17:08:00,range,-1.5099999999993088,-15.399999999993089,long
2026-03-10 17:49:00,2026-03-10 17:59:00,trend,-2.5200000000004366,-25.500000000004366,long
2026-03-10 18:02:00,2026-03-10 18:05:00,trend,-1.5100000000002183,-15.400000000002183,short
2026-03-10 18:05:00,2026-03-10 18:25:00,trend,-1.5100000000002183,-15.400000000002183,long
2026-03-11 09:34:00,2026-03-11 09:38:00,range,-4.039999999999964,-40.69999999999963,short
2026-03-11 09:51:00,2026-03-11 09:52:00,range,-1.0,-10.3,short
2026-03-11 10:00:00,2026-03-11 10:01:00,range,-1.5100000000002183,-15.400000000002183,short
2026-03-11 10:06:00,2026-03-11 10:11:00,range,-2.519999999999527,-25.49999999999527,long
2026-03-11 10:12:00,2026-03-11 10:16:00,range,-5.050000000000182,-50.800000000001816,long
2026-03-11 10:18:00,2026-03-11 10:34:00,trend,-4.039999999999964,-40.69999999999963,short
2026-03-11 10:34:00,2026-03-11 10:35:00,transition,-1.5,-15.3,long
2026-03-11 10:48:00,2026-03-11 10:49:00,range,1.5400000000008731,15.10000000000873,short
2026-03-11 10:53:00,2026-03-11 10:54:00,range,0.010000000000218279,-0.19999999999781726,long
2026-03-11 10:59:00,2026-03-11 11:00:00,transition,-5.5600000000004,-55.900000000004,long
2026-03-11 11:02:00,2026-03-11 11:05:00,trend,-1.0,-10.3,short
2026-03-11 11:24:00,2026-03-11 11:25:00,range,-3.0299999999997453,-30.599999999997454,short
2026-03-11 11:26:00,2026-03-11 11:30:00,range,3.5599999999994907,35.29999999999491,short
2026-03-11 11:37:00,2026-03-11 11:38:00,range,-0.4899999999997817,-5.199999999997817,long
2026-03-11 12:11:00,2026-03-11 12:13:00,range,-0.5,-5.3,long
2026-03-11 12:22:00,2026-03-11 12:23:00,transition,-1.0,-10.3,short
2026-03-11 12:30:00,2026-03-11 12:33:00,range,-1.0,-10.3,short
2026-03-11 12:39:00,2026-03-11 12:42:00,range,3.050000000000182,30.20000000000182,long
2026-03-11 12:48:00,2026-03-11 12:49:00,range,-3.0299999999997453,-30.599999999997454,short
2026-03-11 12:50:00,2026-03-11 12:51:00,transition,1.5299999999997453,14.999999999997453,short
2026-03-11 13:32:00,2026-03-11 13:33:00,transition,-1.5,-15.3,long
2026-03-11 13:35:00,2026-03-11 13:45:00,trend,-7.5900000000001455,-76.20000000000145,short
2026-03-11 14:19:00,2026-03-11 14:27:00,trend,-4.039999999999964,-40.69999999999963,long
2026-03-11 14:37:00,2026-03-11 14:38:00,transition,0.5199999999995271,4.899999999995271,short
2026-03-11 14:40:00,2026-03-11 14:45:00,trend,-4.550000000000182,-45.800000000001816,long
2026-03-11 14:52:00,2026-03-11 14:53:00,range,1.0200000000004366,9.900000000004365,long
2026-03-11 15:10:00,2026-03-11 15:14:00,range,5.079999999999927,50.499999999999275,short
2026-03-11 15:17:00,2026-03-11 15:18:00,transition,-0.4899999999997817,-5.199999999997817,long
2026-03-11 15:29:00,2026-03-11 15:30:00,range,-1.5,-15.3,long
2026-03-11 15:43:00,2026-03-11 15:49:00,trend,-5.049999999999272,-50.79999999999272,short
2026-03-11 15:53:00,2026-03-11 16:06:00,trend,-3.0299999999997453,-30.599999999997454,short
2026-03-12 09:33:00,2026-03-12 09:34:00,range,-2.519999999999527,-25.49999999999527,long
2026-03-12 09:35:00,2026-03-12 09:37:00,range,0.010000000000218279,-0.19999999999781726,long
2026-03-12 09:38:00,2026-03-12 09:39:00,range,-3.0299999999997453,-30.599999999997454,long
2026-03-12 09:40:00,2026-03-12 09:41:00,transition,-2.0100000000002183,-20.400000000002183,long
2026-03-12 10:03:00,2026-03-12 10:04:00,transition,-3.5399999999999636,-35.69999999999963,long
2026-03-12 10:07:00,2026-03-12 10:12:00,trend,-7.579999999999927,-76.09999999999927,short
2026-03-12 10:21:00,2026-03-12 11:08:00,trend,18.25,182.2,long
2026-03-12 11:08:00,2026-03-12 11:13:00,trend,-0.4900000000006912,-5.200000000006912,short
2026-03-12 11:26:00,2026-03-12 11:27:00,transition,-0.4899999999997817,-5.199999999997817,short
2026-03-12 11:40:00,2026-03-12 11:46:00,trend,-16.699999999999818,-167.2999999999982,long
2026-03-12 12:01:00,2026-03-12 12:04:00,range,3.0600000000004,30.300000000004,short
2026-03-12 12:05:00,2026-03-12 12:10:00,range,-9.609999999999673,-96.39999999999672,short
2026-03-12 12:14:00,2026-03-12 12:23:00,trend,-3.5399999999999636,-35.69999999999963,long
2026-03-12 12:42:00,2026-03-12 12:58:00,trend,-5.550000000000182,-55.800000000001816,short
2026-03-12 12:58:00,2026-03-12 13:03:00,trend,-7.069999999999709,-70.99999999999709,long
2026-03-12 13:06:00,2026-03-12 13:07:00,transition,3.0499999999992724,30.199999999992723,long
2026-03-12 13:17:00,2026-03-12 13:18:00,range,-2.009999999999309,-20.39999999999309,long
2026-03-12 13:19:00,2026-03-12 13:21:00,range,-7.069999999999709,-70.99999999999709,long
2026-03-12 13:23:00,2026-03-12 13:25:00,trend,-2.519999999999527,-25.49999999999527,short
2026-03-12 13:39:00,2026-03-12 13:40:00,transition,-4.039999999999964,-40.69999999999963,long
2026-03-12 13:43:00,2026-03-12 13:47:00,trend,-4.039999999999964,-40.69999999999963,short
2026-03-12 14:06:00,2026-03-12 14:11:00,trend,-8.090000000000146,-81.20000000000145,short
2026-03-12 14:26:00,2026-03-12 14:33:00,range,-9.609999999999673,-96.39999999999672,short
2026-03-12 14:46:00,2026-03-12 14:47:00,transition,1.5299999999997453,14.999999999997453,short
2026-03-12 14:57:00,2026-03-12 15:01:00,trend,-4.039999999999964,-40.69999999999963,long
2026-03-12 15:21:00,2026-03-12 15:24:00,range,1.5299999999997453,14.999999999997453,short
2026-03-12 15:27:00,2026-03-12 15:42:00,trend,-3.5299999999997453,-35.59999999999745,long
2026-03-12 15:42:00,2026-03-12 15:51:00,trend,-0.4899999999997817,-5.199999999997817,short
2026-03-12 16:00:00,2026-03-12 16:01:00,transition,-0.5,-5.3,short
2026-03-12 16:46:00,2026-03-12 17:03:00,trend,-3.5299999999997453,-35.59999999999745,long
2026-03-12 17:03:00,2026-03-12 17:06:00,trend,-5.050000000000182,-50.800000000001816,short
2026-03-12 17:17:00,2026-03-12 17:22:00,trend,-1.5100000000002183,-15.400000000002183,long
2026-03-12 18:10:00,2026-03-12 18:11:00,transition,-2.019999999999527,-20.49999999999527,short
2026-03-12 18:18:00,2026-03-12 18:23:00,trend,4.569999999999709,45.39999999999709,long
2026-03-13 09:13:00,2026-03-13 09:24:00,trend,-13.159999999999854,-131.89999999999856,short
2026-03-13 09:24:00,2026-03-13 09:27:00,trend,-2.019999999999527,-20.49999999999527,long
2026-03-13 09:35:00,2026-03-13 09:37:00,range,0.010000000000218279,-0.19999999999781726,short
2026-03-13 09:42:00,2026-03-13 09:43:00,range,-1.0,-10.3,long
2026-03-13 09:46:00,2026-03-13 09:47:00,range,-3.5399999999999636,-35.69999999999963,long
2026-03-13 09:48:00,2026-03-13 09:49:00,transition,-0.5,-5.3,long
2026-03-13 10:01:00,2026-03-13 10:03:00,trend,-7.079999999999927,-71.09999999999927,short
2026-03-13 10:10:00,2026-03-13 10:11:00,transition,-4.039999999999964,-40.69999999999963,long
2026-03-13 10:16:00,2026-03-13 10:18:00,range,0.010000000000218279,-0.19999999999781726,short
2026-03-13 10:25:00,2026-03-13 10:28:00,range,-6.069999999999709,-60.99999999999709,long
